"","Waterbody","DATE","ISITE","FSITE","AccessSite","YEAR","MONTH","DAY","DOW","MODE","ANGCNT","ANGTRIPS","SDAY","EDAY","STIME","ST","ETIME","ET","TRIPHOURS","PARTYHOURS","CTRIP","TARGET","WAE","YEP"
"525","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"15:30",15.5,5.5,11,1,"WAP",0,25
"526","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","6:30",6.5,"9:30",9.5,3,6,1,"WAP",0,0
"527","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"15:30",15.5,5.5,11,1,"WAP",0,25
"528","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:45",9.75,"15:0",15,5.25,10.5,1,"WAP",0,20
"529","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","8:30",8.5,"13:45",13.75,5.25,5.25,1,"WAP",0,10
"530","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","6:0",6,"14:45",14.75,8.75,8.75,1,"WAP",1,15
"531","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","14:0",14,"19:30",19.5,5.5,11,1,"WAP",0,0
"532","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","5:0",5,"12:30",12.5,7.5,7.5,1,"WAP",0,12
"533","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:0",7,"10:45",10.75,3.75,3.75,1,"WAP",0,3
"534","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:30",9.5,"16:30",16.5,7,14,1,"WAP",0,18
"535","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",4,1,"2021-9-6","2021-9-6","8:0",8,"14:30",14.5,6.5,26,1,"WAP",0,6
"536","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","17:0",17,"19:15",19.25,2.25,4.5,1,"WAP",0,0
"537","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","9:0",9,"12:30",12.5,3.5,3.5,1,"WAP",0,12
"538","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:45",7.75,"13:0",13,5.25,10.5,1,"WAP",0,5
"539","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","10:0",10,"18:30",18.5,8.5,8.5,1,"WAP",0,2
"540","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"16:15",16.25,6.25,12.5,1,"WAP",0,6
"541","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"15:15",15.25,6.75,13.5,1,"WAP",0,14
"542","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:30",10.5,"19:15",19.25,8.75,26.25,1,"WAP",0,0
"543","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","8:0",8,"13:0",13,5,5,1,"WAP",0,12
"544","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:45",7.75,"9:30",9.5,1.75,3.5,1,"WAP",0,0
"545","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:30",12.5,"16:15",16.25,3.75,7.5,1,"WAP",0,0
"546","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"13:0",13,4.5,9,1,"WAP",0,0
"547","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","6:30",6.5,"15:15",15.25,8.75,17.5,1,"WAP",0,25
"548","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"14:30",14.5,7,7,1,"WAP",0,5
"549","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",5,1,"2021-9-6","2021-9-6","7:45",7.75,"10:30",10.5,2.75,13.75,1,"WAP",0,3
"550","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","18:0",18,"20:45",20.75,2.75,2.75,1,"WAP",0,0
"551","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"13:0",13,4.5,9,1,"WAP",0,0
"552","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","12:0",12,"16:0",16,4,4,1,"WAP",0,6
"553","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:15",8.25,"14:0",14,5.75,11.5,1,"WAP",0,0
"554","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","13:30",13.5,"16:45",16.75,3.25,6.5,1,"WAP",0,8
"555","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"11:30",11.5,4,4,1,"WAP",0,30
"556","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:0",8,"13:45",13.75,5.75,11.5,1,"WAP",0,25
"557","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:0",7,"13:0",13,6,6,1,"OTH",0,0
"558","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"14:0",14,5,10,1,"WAP",0,20
"559","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","7:0",7,"16:15",16.25,9.25,27.75,1,"WAP",0,0
"560","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","13:0",13,"19:30",19.5,6.5,19.5,1,"WAP",0,3
"561","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","8:0",8,"16:15",16.25,8.25,24.75,1,"WAP",0,40
"562","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","9:30",9.5,"16:0",16,6.5,19.5,1,"WAP",0,21
"563","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:45",12.75,"18:15",18.25,5.5,11,1,"WAP",0,12
"564","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"13:45",13.75,6.25,6.25,1,"OTH",0,0
"565","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","8:0",8,"11:0",11,3,9,1,"WAP",0,0
"566","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","7:30",7.5,"14:30",14.5,7,21,1,"WAP",0,30
"567","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","9:30",9.5,"16:45",16.75,7.25,7.25,1,"OTH",0,0
"568","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"14:30",14.5,4.5,9,1,"WAP",0,1
"569","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","9:0",9,"15:0",15,6,6,1,"WAP",0,45
"570","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","12:0",12,"16:30",16.5,4.5,4.5,1,"WAP",0,12
"571","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"12:0",12,4.5,4.5,1,"WAP",0,0
"572","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","6:30",6.5,"9:15",9.25,2.75,5.5,1,"WAP",0,1
"573","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","8:30",8.5,"16:15",16.25,7.75,23.25,1,"WAP",0,40
"574","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"13:45",13.75,4.75,9.5,1,"WAP",0,15
"575","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",5,1,"2021-9-6","2021-9-6","7:45",7.75,"10:30",10.5,2.75,13.75,1,"WAP",0,3
"576","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:0",7,"11:45",11.75,4.75,9.5,1,"WAP",0,9
"577","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","6:0",6,"11:0",11,5,15,1,"WAP",2,1
"578","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","13:30",13.5,"19:45",19.75,6.25,12.5,1,"WAP",0,5
"579","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","18:0",18,"19:0",19,1,3,1,"WAP",0,0
"580","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","12:30",12.5,"15:30",15.5,3,3,1,"WAP",0,0
"581","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"17:30",17.5,8.5,17,1,"WAP",0,12
"582","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:15",7.25,"10:15",10.25,3,3,1,"WAP",0,0
"583","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:15",9.25,"14:45",14.75,5.5,11,1,"WAP",0,25
"584","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","7:0",7,"18:30",18.5,11.5,34.5,1,"WAP",0,40
"585","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","17:30",17.5,"20:0",20,2.5,5,1,"WAP",0,0
"586","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","8:0",8,"10:30",10.5,2.5,2.5,1,"WAP",0,0
"587","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:15",8.25,"15:30",15.5,7.25,14.5,1,"WAP",0,15
"588","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:30",9.5,"14:30",14.5,5,10,1,"WAP",0,26
"589","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:45",7.75,"10:15",10.25,2.5,5,1,"WAP",0,0
"590","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","15:0",15,"19:0",19,4,8,1,"WAP",0,20
"591","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"13:0",13,4.5,9,1,"WAP",0,0
"592","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"14:30",14.5,4.5,9,1,"WAP",0,5
"593","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","14:0",14,"19:30",19.5,5.5,11,1,"WAP",0,0
"594","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","13:30",13.5,"16:45",16.75,3.25,6.5,1,"WAP",0,8
"595","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:30",9.5,"16:30",16.5,7,14,1,"WAP",0,18
"596","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"14:30",14.5,6,12,1,"WAP",0,20
"597","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","9:0",9,"18:30",18.5,9.5,28.5,1,"WAP",0,40
"598","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","8:0",8,"9:30",9.5,1.5,4.5,1,"WAP",0,0
"599","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:0",12,"13:45",13.75,1.75,3.5,1,"WAP",0,0
"600","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","17:30",17.5,"19:30",19.5,2,6,1,"WAP",0,1
"601","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","15:0",15,"19:0",19,4,8,1,"WAP",0,20
"602","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",4,1,"2021-9-6","2021-9-6","6:0",6,"13:15",13.25,7.25,29,1,"WAP",0,25
"603","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:30",10.5,"13:0",13,2.5,7.5,1,"WAP",0,0
"604","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:0",8,"13:0",13,5,10,1,"WAP",0,6
"605","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"13:0",13,4.5,9,1,"WAP",0,0
"606","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:15",9.25,"13:30",13.5,4.25,8.5,1,"OTH",0,0
"607","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:30",7.5,"13:15",13.25,5.75,11.5,1,"WAP",0,9
"608","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:45",12.75,"18:15",18.25,5.5,11,1,"WAP",0,12
"609","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"18:45",18.75,9.75,19.5,1,"OTH",0,0
"610","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:0",12,"13:45",13.75,1.75,3.5,1,"WAP",0,0
"611","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:0",8,"14:15",14.25,6.25,12.5,1,"WAP",0,13
"612","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:0",7,"14:45",14.75,7.75,15.5,1,"WAP",0,20
"613","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:30",12.5,"16:15",16.25,3.75,7.5,1,"WAP",0,12
"614","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:30",10.5,"13:0",13,2.5,7.5,1,"WAP",0,0
"615","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"14:45",14.75,5.75,11.5,1,"WAP",0,9
"616","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","18:0",18,"20:0",20,2,4,1,"WAP",0,5
"617","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"15:45",15.75,5.75,11.5,1,"WAP",0,5
"618","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"16:30",16.5,7.5,15,1,"WAP",0,3
"619","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","12:0",12,"13:0",13,1,2,1,"WAP",0,0
"620","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","9:0",9,"13:30",13.5,4.5,13.5,1,"WAP",0,60
"621","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:30",10.5,"14:30",14.5,4,12,1,"WAP",0,18
"622","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","12:0",12,"18:30",18.5,6.5,19.5,1,"WAP",0,6
"623","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","6:30",6.5,"11:0",11,4.5,9,1,"WAP",0,1
"624","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:0",7,"11:45",11.75,4.75,9.5,1,"WAP",0,9
"625","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:30",9.5,"14:30",14.5,5,10,1,"WAP",0,6
"626","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","13:30",13.5,"16:45",16.75,3.25,6.5,1,"WAP",0,8
"627","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","8:30",8.5,"15:15",15.25,6.75,6.75,1,"WAP",0,10
"628","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",4,1,"2021-9-6","2021-9-6","7:30",7.5,"10:45",10.75,3.25,13,1,"WAP",0,5
"629","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","18:0",18,"20:0",20,2,4,1,"WAP",0,5
"630","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"16:45",16.75,6.75,13.5,1,"WAP",0,0
"631","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","10:0",10,"18:30",18.5,8.5,8.5,1,"WAP",0,2
"632","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:0",8,"13:30",13.5,5.5,11,1,"WAP",0,55
"633","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","9:0",9,"16:30",16.5,7.5,15,1,"WAP",0,3
"634","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","8:30",8.5,"10:45",10.75,2.25,4.5,1,"WAP",0,0
"635","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:0",10,"14:0",14,4,12,1,"WAP",0,0
"636","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","17:30",17.5,"20:0",20,2.5,5,1,"WAP",0,0
"637","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","5:30",5.5,"10:0",10,4.5,4.5,1,"WAP",0,0
"638","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","18:0",18,"20:0",20,2,6,1,"OTH",0,0
"639","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"13:45",13.75,6.25,6.25,1,"OTH",0,0
"640","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","5:0",5,"12:30",12.5,7.5,7.5,1,"WAP",0,12
"641","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"14:30",14.5,7,7,1,"WAP",0,5
"642","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","17:30",17.5,"19:30",19.5,2,2,1,"WAP",1,0
"643","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"19:30",19.5,9.5,19,1,"WAP",0,50
"644","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","701","701","Bolles",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","18:0",18,"20:0",20,2,4,1,"WAP",0,5
"645","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",1,1,"2021-9-6","2021-9-6","7:30",7.5,"9:15",9.25,1.75,1.75,1,"WAP",0,0
"646","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","15:0",15,"17:45",17.75,2.75,5.5,1,"WAP",0,0
"647","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","10:0",10,"16:30",16.5,6.5,13,1,"WAP",0,30
"648","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","7:30",7.5,"13:15",13.25,5.75,11.5,1,"WAP",0,9
"649","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",2,1,"2021-9-6","2021-9-6","6:0",6,"11:30",11.5,5.5,11,1,"WAP",0,0
"650","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","7:0",7,"12:15",12.25,5.25,15.75,1,"WAP",0,15
"651","LK_ERIE_BUS_ROUTE_SIMU","2021-9-6","702","702","Sterling",2021,9,6,1,"BOAT",3,1,"2021-9-6","2021-9-6","10:30",10.5,"13:0",13,2.5,7.5,1,"WAP",0,0
